topic,cluster,med_freq,min_freq,max_freq,count_meas,count_proj,min_band,max_band,mode_band,width
19,13,98.325,98.315,98.33,5,4,3,3,3.0,0.015000000000000568
19,14,229.095,229.075,229.13,21,14,6,6,6.0,0.05500000000000682
19,15,230.53,230.1,231.315,7,4,6,6,6.0,1.2150000000000034
20,-1,232.91750000000002,88.035,366.64,68,30,3,7,5.573529411764706,278.605
20,0,673.1725,672.135,674.02,6,2,9,9,9.0,1.884999999999991
20,1,688.4875,685.455,691.475,6,2,9,9,9.0,6.019999999999982
20,2,478.2525,477.5,479.0,6,2,8,8,8.0,1.5
20,3,490.95500000000004,489.74,492.165,6,2,8,8,8.0,2.4250000000000114
20,4,147.05,134.405,161.99,20,5,4,4,4.0,27.585000000000008
20,5,318.565,317.2,319.92,6,1,7,7,7.0,2.7200000000000273
20,6,115.27,114.69,115.275,5,3,3,3,3.0,0.585000000000008
20,7,337.25750000000005,335.395,339.32,8,3,7,7,7.0,3.9250000000000114
20,8,109.9925,108.595,110.21,12,5,3,3,3.0,1.6149999999999949
20,9,112.3475,111.805,112.795,8,4,3,3,3.0,0.9899999999999949
20,10,358.21000000000004,353.61,360.3,12,5,7,7,7.0,6.689999999999998
20,11,85.4025,85.295,85.475,6,4,3,3,3.0,0.1799999999999926
20,12,260.1925,258.395,262.17,10,3,6,6,6.0,3.775000000000034
20,13,265.88,263.0,267.55,9,2,6,6,6.0,4.550000000000011
20,14,94.69749999999999,93.425,95.125,16,5,3,3,3.0,1.7000000000000028
20,15,99.64,99.05,100.07,9,7,3,3,3.0,1.019999999999996
20,16,213.6875,213.105,214.115,6,3,6,6,6.0,1.0100000000000193
20,17,244.665,244.02,246.12,11,4,6,6,6.0,2.0999999999999943
20,18,249.34750000000003,247.2,251.4,18,6,6,6,6.0,4.200000000000017
20,19,102.9,102.64,103.525,9,6,3,3,3.0,0.8850000000000051
20,20,216.69,215.095,217.105,15,8,6,6,6.0,2.009999999999991
20,21,97.995,97.975,98.005,5,3,3,3,3.0,0.030000000000001137
20,22,97.405,97.4,97.475,5,3,3,3,3.0,0.07499999999998863
20,23,90.9,90.2,91.525,6,5,3,3,3.0,1.3250000000000028
20,24,89.0525,88.67,89.305,8,7,3,3,3.0,0.6350000000000051
20,25,87.235,86.795,88.235,9,7,3,3,3.0,1.4399999999999977
20,26,218.47,218.2,218.885,10,4,6,6,6.0,0.6850000000000023
20,27,349.41,348.4,349.795,9,4,7,7,7.0,1.3950000000000387
20,28,100.8775,100.73,100.88,6,3,3,3,3.0,0.14999999999999147
20,29,101.07,101.035,101.075,5,4,3,3,3.0,0.04000000000000625
20,30,219.555,219.54,219.695,10,7,6,6,6.0,0.15500000000000114
20,31,346.605,346.5,346.66,5,2,7,7,7.0,0.160000000000025
20,32,347.435,347.21,348.13,9,5,7,7,7.0,0.9200000000000159
20,33,219.945,219.935,220.0,7,5,6,6,6.0,0.06499999999999773
20,34,220.395,220.165,220.535,11,6,6,6,6.0,0.37000000000000455
20,35,228.3825,228.19,229.04,8,4,6,6,6.0,0.8499999999999943
20,36,231.33499999999998,230.945,231.69,12,7,6,6,6.0,0.7450000000000045
20,37,229.885,229.51,230.3,13,7,6,6,6.0,0.7900000000000205
20,38,230.535,230.52,230.68,15,11,6,6,6.0,0.1599999999999966
21,-1,235.075,87.295,469.775,25,7,3,8,5.56,382.47999999999996
21,0,91.405,88.995,96.66,5,4,3,3,3.0,7.664999999999992
21,1,131.795,130.265,133.885,13,5,4,4,4.0,3.6200000000000045
21,2,113.395,110.105,115.175,11,4,3,3,3.0,5.069999999999993
21,3,102.6,97.905,108.555,13,6,3,3,3.0,10.650000000000006
21,4,219.995,219.955,220.0,6,1,6,6,6.0,0.044999999999987494
21,5,217.6875,217.65,217.695,6,1,6,6,6.0,0.044999999999987494
21,6,144.685,144.385,145.435,10,4,4,4,4.0,1.0500000000000114
21,7,269.5,263.855,271.8,6,3,6,6,6.0,7.944999999999993
21,8,252.89249999999998,246.255,260.705,20,2,6,6,6.0,14.449999999999989
21,9,141.71,140.045,142.865,9,5,4,4,4.0,2.8200000000000216
21,10,138.605,137.255,139.065,11,3,4,4,4.0,1.8100000000000023
21,11,135.425,134.845,136.475,9,4,4,4,4.0,1.6299999999999955
21,12,232.995,232.955,233.0,7,1,6,6,6.0,0.044999999999987494
21,13,231.1,230.245,231.605,9,2,6,6,6.0,1.3599999999999852
22,-1,231.3275,90.25,364.27,134,55,3,7,6.111940298507463,274.02
22,0,691.56,677.185,694.97,8,2,9,9,9.0,17.785000000000082
22,1,398.01,390.975,404.99,8,1,8,8,8.0,14.014999999999986
22,2,452.705,450.495,454.475,9,1,8,8,8.0,3.980000000000018
22,3,464.515,459.095,466.225,10,1,8,8,8.0,7.1299999999999955
22,4,489.75,489.74,489.8,5,2,8,8,8.0,0.060000000000002274
22,5,492.16,492.15,492.21,5,2,8,8,8.0,0.060000000000002274
22,6,115.2575,112.36,115.27,8,6,3,3,3.0,2.9099999999999966
22,7,105.19,103.295,109.78,9,3,3,3,3.0,6.484999999999999
22,8,372.5425,372.405,372.67,10,4,7,7,7.0,0.2650000000000432
22,9,330.585,329.32,331.64,13,7,7,7,7.0,2.319999999999993
22,10,196.9525,195.995,197.91,8,1,5,5,5.0,1.914999999999992
22,11,336.47,335.54,337.05,8,6,7,7,7.0,1.509999999999991
22,12,334.4725,333.555,335.01,6,5,7,7,7.0,1.454999999999984
22,13,93.17,93.17,93.19,8,6,3,3,3.0,0.01999999999999602
22,14,92.2,92.2,92.495,5,2,3,3,3.0,0.2950000000000017
22,15,257.5,257.415,257.555,6,2,6,6,6.0,0.13999999999998636
22,16,216.11,216.045,216.35,11,8,6,6,6.0,0.3050000000000068
22,17,219.495,219.465,219.5,5,4,6,6,6.0,0.03499999999999659
22,18,356.7375,356.705,357.63,10,8,7,7,7.0,0.9250000000000114
22,19,354.5,354.48,355.285,11,6,7,7,7.0,0.8050000000000068
22,20,217.8025,217.745,217.915,18,9,6,6,6.0,0.1699999999999875
22,21,260.27,260.17,260.51,7,3,6,6,6.0,0.339999999999975
22,22,220.55,220.49,220.59,8,4,6,6,6.0,0.09999999999999432
22,23,218.76,218.695,218.915,15,10,6,6,6.0,0.21999999999999886
22,24,262.04,261.84,262.33,7,2,6,6,6.0,0.4900000000000091
22,25,261.225,261.165,261.32,6,2,6,6,6.0,0.15499999999997272
22,26,245.515,244.92,246.66,11,4,6,6,6.0,1.740000000000009
22,27,219.55,219.55,219.55,11,11,6,6,6.0,0.005
22,28,218.4475,218.32,218.475,16,12,6,6,6.0,0.15500000000000114
22,29,243.5,243.42,243.55,6,2,6,6,6.0,0.13000000000002387
22,30,241.83,241.785,242.37,7,2,6,6,6.0,0.585000000000008
22,31,219.95,219.95,219.95,5,5,6,6,6.0,0.005
22,32,342.8825,342.87,342.995,8,6,7,7,7.0,0.125
22,33,219.945,219.945,219.945,8,7,6,6,6.0,0.005
22,34,219.94,219.94,219.94,7,7,6,6,6.0,0.005
22,35,219.56,219.56,219.56,30,30,6,6,6.0,0.005
22,36,219.555,219.555,219.555,15,13,6,6,6.0,0.005
22,37,220.39,220.39,220.39,17,17,6,6,6.0,0.005
22,38,234.5,234.495,234.505,5,3,6,6,6.0,0.009999999999990905
22,39,234.27,234.245,234.325,7,2,6,6,6.0,0.07999999999998408
22,40,232.995,232.795,233.01,10,6,6,6,6.0,0.2150000000000034
22,41,220.4,220.4,220.405,20,20,6,6,6.0,0.0049999999999954525
22,42,220.395,220.395,220.395,21,19,6,6,6.0,0.005
22,43,217.235,217.18,217.24,7,5,6,6,6.0,0.060000000000002274
22,44,232.545,232.475,232.6,5,4,6,6,6.0,0.125
22,45,218.22,218.22,218.22,15,15,6,6,6.0,0.005
22,46,218.215,218.21,218.215,7,6,6,6,6.0,0.0049999999999954525
22,47,347.15999999999997,346.53,347.335,6,4,7,7,7.0,0.8050000000000068
22,48,217.1,217.085,217.115,14,12,6,6,6.0,0.030000000000001137
22,49,217.045,217.04,217.05,5,3,6,6,6.0,0.010000000000019327
22,50,232.165,232.14,232.205,5,1,6,6,6.0,0.06500000000002615
22,51,232.0,231.995,232.005,7,4,6,6,6.0,0.009999999999990905
22,52,231.2525,231.215,231.26,8,6,6,6,6.0,0.044999999999987494
22,53,345.785,345.745,345.995,12,11,7,7,7.0,0.25
22,54,345.345,344.975,345.395,9,5,7,7,7.0,0.4199999999999591
22,55,230.53,230.53,230.53,20,19,6,6,6.0,0.005
22,56,230.54,230.54,230.545,13,12,6,6,6.0,0.0049999999999954525
22,57,230.535,230.535,230.535,20,18,6,6,6.0,0.005
22,58,231.32,231.32,231.32,13,13,6,6,6.0,0.005
22,59,231.315,231.315,231.315,9,7,6,6,6.0,0.005
22,60,209.95,207.995,209.975,7,1,5,5,5.0,1.9799999999999898
23,-1,164.935,126.705,332.295,10,4,4,7,5.0,205.59000000000003
23,0,344.4,334.095,350.485,15,3,7,7,7.0,16.389999999999986
23,1,358.635,356.8,361.525,5,2,7,7,7.0,4.724999999999966
23,2,289.72,282.44,301.72,11,3,7,7,7.0,19.28000000000003
23,3,250.06,247.375,259.025,8,2,6,6,6.0,11.649999999999977
23,4,201.19,198.75,201.67,7,1,5,5,5.0,2.9199999999999875
23,5,186.35750000000002,168.005,188.8,8,2,5,5,5.0,20.795000000000016
23,6,234.175,227.12,237.685,14,5,6,6,6.0,10.564999999999998
23,7,217.8425,213.12,220.425,14,6,6,6,6.0,7.305000000000007
23,8,114.685,95.025,115.305,21,2,3,3,3.0,20.28
24,-1,232.70749999999998,91.295,271.98,24,13,3,6,5.041666666666667,180.685
24,0,652.46,644.75,660.93,8,1,9,9,9.0,16.17999999999995
24,1,336.405,333.305,338.395,9,4,7,7,7.0,5.089999999999975
24,2,347.29,345.34,350.835,13,6,7,7,7.0,5.4950000000000045
24,3,99.2675,93.585,104.235,16,6,3,3,3.0,10.650000000000006
24,4,109.4025,108.715,111.565,8,4,3,3,3.0,2.8499999999999943
24,5,226.6375,223.99,227.15,16,4,6,6,6.0,3.1599999999999966
24,6,216.91500000000002,216.5,217.105,6,6,6,6,6.0,0.6049999999999898
24,7,218.475,218.22,218.76,6,2,6,6,6.0,0.539999999999992
24,8,113.49,113.46,113.5,7,6,3,3,3.0,0.04000000000000625
24,9,113.155,113.0,113.325,13,7,3,3,3.0,0.32500000000000284
24,10,220.3975,220.0,220.4,6,5,6,6,6.0,0.4000000000000057
24,11,219.56,219.555,219.95,8,8,6,6,6.0,0.3949999999999818
24,12,231.27,231.19,231.32,5,3,6,6,6.0,0.12999999999999545
24,13,230.535,230.08,230.54,10,8,6,6,6.0,0.45999999999997954
24,14,170.77,169.02,183.31,11,1,5,5,5.0,14.289999999999992
25,-1,157.065,85.415,712.795,374,169,3,9,4.863636363636363,627.38
25,0,42.855000000000004,37.595,48.025,8,1,1,1,1.0,10.43
25,1,811.855,801.125,822.585,8,1,10,10,10.0,21.460000000000036
25,2,625.32,610.93,636.995,9,2,9,9,9.0,26.065000000000055
25,3,430.17,427.195,432.435,8,3,8,8,8.0,5.240000000000009
25,4,85.8675,85.405,86.165,10,10,3,3,3.0,0.7600000000000051
25,5,85.0325,84.98,85.16,14,13,3,3,3.0,0.1799999999999926
25,6,489.335,489.29,489.58,5,2,8,8,8.0,0.2899999999999636
25,7,491.5,491.27,491.75,5,2,8,8,8.0,0.4800000000000182
25,8,168.375,165.345,173.1,13,5,5,5,5.0,7.7549999999999955
25,9,703.8050000000001,699.3,709.185,10,3,9,9,9.0,9.884999999999991
25,10,456.75,453.8,459.495,10,4,8,8,8.0,5.694999999999993
25,11,204.64499999999998,198.455,208.0,20,5,5,5,5.0,9.544999999999987
25,12,669.22,663.61,675.895,11,2,9,9,9.0,12.284999999999968
25,13,685.9649999999999,679.68,693.065,18,4,9,9,9.0,13.385000000000105
25,14,365.925,365.525,366.755,5,4,7,7,7.0,1.2300000000000182
25,15,338.0325,337.975,338.365,6,5,7,7,7.0,0.38999999999998636
25,16,103.615,103.495,103.75,9,8,3,3,3.0,0.25499999999999545
25,17,96.2425,95.805,96.425,22,19,3,3,3.0,0.6199999999999903
25,18,94.385,94.26,94.555,15,15,3,3,3.0,0.2950000000000017
25,19,94.0075,93.88,94.145,10,8,3,3,3.0,0.26500000000000057
25,20,398.13,393.695,402.7,13,7,8,8,8.0,9.004999999999995
25,21,409.3525,405.2,413.025,12,7,8,8,8.0,7.824999999999989
25,22,463.14,462.055,464.73,7,5,8,8,8.0,2.6750000000000114
25,23,467.45,465.5,469.645,21,6,8,8,8.0,4.144999999999982
25,24,194.3,191.895,195.995,9,2,5,5,5.0,4.099999999999994
25,25,187.995,187.1,190.515,7,5,5,5,5.0,3.414999999999992
25,26,105.405,105.255,105.525,11,10,3,3,3.0,0.27000000000001023
25,27,95.675,95.605,95.755,5,5,3,3,3.0,0.14999999999999147
25,28,343.7,339.795,347.195,43,18,7,7,7.0,7.399999999999977
25,29,113.875,113.455,114.065,11,10,3,3,3.0,0.6099999999999994
25,30,100.095,99.995,100.385,10,10,3,3,3.0,0.39000000000000057
25,31,348.3075,347.805,348.8,6,4,7,7,7.0,0.9950000000000045
25,32,265.31,264.375,266.935,5,5,6,6,6.0,2.5600000000000023
25,33,113.04,112.715,113.265,15,9,3,3,3.0,0.5499999999999972
25,34,108.16,107.935,108.385,19,18,3,3,3.0,0.45000000000000284
25,35,103.9875,103.915,104.075,8,8,3,3,3.0,0.1599999999999966
25,36,95.455,95.415,95.505,5,5,3,3,3.0,0.0899999999999892
25,37,86.8675,86.795,87.05,16,14,3,3,3.0,0.25499999999999545
25,38,363.6125,362.705,363.77,6,6,7,7,7.0,1.0649999999999977
25,39,105.065,105.055,105.085,7,6,3,3,3.0,0.029999999999986926
25,40,105.005,105.0,105.015,5,5,3,3,3.0,0.015000000000000568
25,41,103.14250000000001,103.1,103.205,6,5,3,3,3.0,0.10500000000000398
25,42,98.905,98.785,99.155,25,19,3,3,3.0,0.37000000000000455
25,43,92.1825,92.05,92.34,10,9,3,3,3.0,0.29000000000000625
25,44,90.39,90.275,90.505,8,8,3,3,3.0,0.22999999999998977
25,45,284.0725,282.13,286.155,12,6,7,7,7.0,4.024999999999977
25,46,350.025,349.635,350.825,10,8,7,7,7.0,1.1899999999999977
25,47,358.28,357.69,358.735,8,7,7,7,7.0,1.045000000000016
25,48,95.2075,95.105,95.285,8,7,3,3,3.0,0.1799999999999926
25,49,94.88,94.825,95.02,9,9,3,3,3.0,0.19499999999999318
25,50,91.4975,91.295,91.595,8,7,3,3,3.0,0.29999999999999716
25,51,89.325,89.16,89.75,15,12,3,3,3.0,0.5900000000000034
25,52,88.715,88.25,89.005,23,21,3,3,3.0,0.7549999999999955
25,53,351.8175,351.5,352.195,8,7,7,7,7.0,0.6949999999999932
25,54,260.255,257.73,262.395,25,15,6,6,6.0,4.664999999999964
25,55,256.65999999999997,256.55,257.175,10,8,6,6,6.0,0.625
25,56,248.375,248.0,248.705,9,5,6,6,6.0,0.7050000000000125
25,57,247.085,246.76,247.575,13,9,6,6,6.0,0.8149999999999977
25,58,241.745,241.675,242.225,5,5,6,6,6.0,0.549999999999983
25,59,127.84,127.2,129.395,12,6,4,4,4.0,2.1950000000000074
25,60,104.855,104.795,104.865,5,5,3,3,3.0,0.06999999999999318
25,61,99.285,99.225,99.335,6,6,3,3,3.0,0.10999999999999943
25,62,97.48,97.385,97.535,8,8,3,3,3.0,0.14999999999999147
25,63,268.14,267.3,269.02,6,6,6,6,6.0,1.7199999999999704
25,64,254.885,254.495,255.295,13,11,6,6,6.0,0.799999999999983
25,65,244.9475,244.095,245.445,14,11,6,6,6.0,1.3499999999999943
25,66,243.315,242.795,243.715,8,8,6,6,6.0,0.9200000000000159
25,67,221.325,220.665,221.79,6,5,6,6,6.0,1.125
25,68,106.04,105.785,106.175,13,12,3,3,3.0,0.39000000000000057
25,69,104.5,104.425,104.695,9,9,3,3,3.0,0.269999999999996
25,70,104.32,104.235,104.34,5,5,3,3,3.0,0.10500000000000398
25,71,100.64,100.525,100.76,7,6,3,3,3.0,0.23499999999999943
25,72,271.4,270.475,271.835,11,7,6,6,6.0,1.3599999999999568
25,73,269.765,269.745,269.965,5,3,6,6,6.0,0.21999999999997044
25,74,239.905,239.285,240.735,13,12,6,6,6.0,1.450000000000017
25,75,237.8725,236.965,239.125,18,13,6,6,6.0,2.1599999999999966
25,76,222.87,222.43,223.09,10,7,6,6,6.0,0.6599999999999966
25,77,214.125,213.985,214.32,5,5,6,6,6.0,0.33499999999997954
25,78,134.06,133.03,134.995,16,12,4,4,4.0,1.9650000000000034
25,79,102.9,102.825,102.945,8,8,3,3,3.0,0.11999999999999034
25,80,102.625,102.515,102.765,11,9,3,3,3.0,0.25
25,81,101.005,101.005,101.015,5,5,3,3,3.0,0.010000000000005116
25,82,100.8825,100.855,100.94,6,5,3,3,3.0,0.08499999999999375
25,83,93.435,93.28,93.52,8,7,3,3,3.0,0.23999999999999488
25,84,90.635,90.625,90.655,5,5,3,3,3.0,0.030000000000001137
25,85,87.675,87.605,87.68,5,5,3,3,3.0,0.07500000000000284
25,86,87.47,87.285,87.505,7,6,3,3,3.0,0.21999999999999886
25,87,477.51,476.925,478.025,9,5,8,8,8.0,1.099999999999966
25,88,479.45000000000005,478.685,479.715,14,6,8,8,8.0,1.0299999999999727
25,89,360.11,359.865,360.565,6,5,7,7,7.0,0.6999999999999886
25,90,361.755,360.83,362.275,8,8,7,7,7.0,1.4449999999999932
25,91,131.96,131.15,132.31,13,9,4,4,4.0,1.1599999999999966
25,92,130.535,130.435,130.73,5,5,4,4,4.0,0.2949999999999875
25,93,106.455,106.285,106.665,17,17,3,3,3.0,0.38000000000000966
25,94,102.385,102.265,102.405,8,7,3,3,3.0,0.14000000000000057
25,95,102.16499999999999,102.12,102.265,6,6,3,3,3.0,0.14499999999999602
25,96,99.645,99.605,99.7,9,8,3,3,3.0,0.09499999999999886
25,97,99.485,99.425,99.565,7,6,3,3,3.0,0.14000000000000057
25,98,97.80250000000001,97.795,97.895,8,8,3,3,3.0,0.09999999999999432
25,99,310.61,310.215,311.835,8,5,7,7,7.0,1.6200000000000045
25,100,136.0025,135.97,136.1,6,5,4,4,4.0,0.12999999999999545
25,101,135.785,135.695,135.815,7,5,4,4,4.0,0.12000000000000455
25,102,102.02000000000001,101.945,102.055,6,6,3,3,3.0,0.11000000000001364
25,103,101.88,101.82,101.925,6,6,3,3,3.0,0.10500000000000398
25,104,101.49000000000001,101.455,101.53,8,5,3,3,3.0,0.07500000000000284
25,105,101.345,101.31,101.4,5,5,3,3,3.0,0.09000000000000341
25,106,93.005,92.92,93.125,9,9,3,3,3.0,0.2049999999999983
25,107,308.4475,307.415,309.215,8,5,7,7,7.0,1.7999999999999545
25,108,353.525,352.925,353.995,9,7,7,7,7.0,1.0699999999999932
25,109,355.6,354.48,356.525,18,11,7,7,7.0,2.044999999999959
25,110,106.89,106.755,106.935,12,11,3,3,3.0,0.18000000000000682
25,111,253.01999999999998,251.935,254.01,20,13,6,6,6.0,2.0749999999999886
25,112,251.32,251.015,251.68,7,6,6,6,6.0,0.6650000000000205
25,113,235.605,234.755,236.205,17,13,6,6,6.0,1.450000000000017
25,114,109.785,109.495,109.885,13,9,3,3,3.0,0.39000000000000057
25,115,98.275,98.245,98.32,5,5,3,3,3.0,0.07499999999998863
25,116,92.72749999999999,92.635,92.805,10,10,3,3,3.0,0.1700000000000017
25,117,92.5,92.45,92.56,7,7,3,3,3.0,0.10999999999999943
25,118,91.10499999999999,90.965,91.18,6,5,3,3,3.0,0.2150000000000034
25,119,90.8775,90.795,90.925,6,6,3,3,3.0,0.12999999999999545
25,120,151.02,150.485,151.295,7,7,4,4,4.0,0.8099999999999739
25,121,146.525,145.9,146.735,10,9,4,4,4.0,0.835000000000008
25,122,145.125,144.8,145.825,7,7,4,4,4.0,1.0249999999999773
25,123,107.455,107.34,107.575,9,8,3,3,3.0,0.23499999999999943
25,124,107.19,107.06,107.325,12,12,3,3,3.0,0.26500000000000057
25,125,289.01,288.635,289.13,5,5,7,7,7.0,0.49500000000000455
25,126,294.51,293.935,295.33,9,8,7,7,7.0,1.3949999999999818
25,127,149.98250000000002,149.575,150.26,8,6,4,4,4.0,0.6850000000000023
25,128,148.0,147.655,149.215,21,16,4,4,4.0,1.5600000000000023
25,129,144.1025,143.935,144.315,6,5,4,4,4.0,0.37999999999999545
25,130,110.805,110.705,110.875,8,8,3,3,3.0,0.1700000000000017
25,131,109.0,108.875,109.055,9,9,3,3,3.0,0.18000000000000682
25,132,98.125,98.12,98.145,6,6,3,3,3.0,0.024999999999991473
25,133,97.995,97.935,98.065,14,9,3,3,3.0,0.12999999999999545
25,134,232.1375,231.89,232.265,6,5,6,6,6.0,0.375
25,135,138.085,137.465,138.485,12,10,4,4,4.0,1.0200000000000102
25,136,137.1,136.995,137.105,5,4,4,4,4.0,0.10999999999998522
25,137,112.24,112.18,112.325,15,7,3,3,3.0,0.14499999999999602
25,138,112.0825,112.01,112.135,8,5,3,3,3.0,0.125
25,139,111.535,111.39,111.63,12,9,3,3,3.0,0.23999999999999488
25,140,111.13,111.0,111.275,11,7,3,3,3.0,0.2750000000000057
25,141,97.16,97.1,97.205,7,7,3,3,3.0,0.10500000000000398
25,142,97.02250000000001,96.925,97.05,18,17,3,3,3.0,0.125
25,143,291.95,291.695,293.015,13,11,7,7,7.0,1.3199999999999932
25,144,234.115,233.845,234.385,10,9,6,6,6.0,0.539999999999992
25,145,233.14,232.65,233.545,9,8,6,6,6.0,0.8949999999999818
25,146,224.17,224.0,224.24,5,3,6,6,6.0,0.2400000000000091
25,147,156.3025,155.975,156.855,6,6,4,4,4.0,0.8799999999999955
25,148,109.335,109.285,109.375,5,4,3,3,3.0,0.09000000000000341
25,149,109.2025,109.155,109.225,8,8,3,3,3.0,0.06999999999999318
25,150,289.895,289.82,290.425,10,7,7,7,7.0,0.6050000000000182
25,151,290.895,290.81,291.215,6,6,7,7,7.0,0.4049999999999727
25,152,227.005,226.3,227.185,7,7,6,6,6.0,0.8849999999999909
25,153,110.49000000000001,110.445,110.56,6,5,3,3,3.0,0.1150000000000091
25,154,219.355,218.975,219.535,7,5,6,6,6.0,0.5600000000000023
25,155,225.6525,224.925,226.125,14,8,6,6,6.0,1.1999999999999886
25,156,224.59,224.575,224.7,5,4,6,6,6.0,0.125
25,157,155.13,154.69,155.5,12,11,4,4,4.0,0.8100000000000023
25,158,140.7025,140.335,141.075,10,8,4,4,4.0,0.7399999999999807
25,159,231.325,230.835,231.505,9,7,6,6,6.0,0.6699999999999875
25,160,218.28750000000002,217.885,218.605,6,6,6,6,6.0,0.7199999999999989
25,161,217.005,216.385,217.665,13,10,6,6,6.0,1.2800000000000011
25,162,230.535,230.18,230.57,13,8,6,6,6.0,0.38999999999998636
25,163,229.06,228.835,230.01,11,9,6,6,6.0,1.174999999999983
25,164,139.985,139.65,140.115,14,13,4,4,4.0,0.4650000000000034
25,165,139.22500000000002,139.095,139.505,8,7,4,4,4.0,0.4099999999999966
25,166,153.875,153.095,154.365,21,19,4,4,4.0,1.2700000000000102
25,167,152.21,151.795,152.83,11,11,4,4,4.0,1.035000000000025
25,168,110.19999999999999,110.185,110.225,6,3,3,3,3.0,0.03999999999999204
25,169,110.125,110.125,110.135,5,5,3,3,3.0,0.010000000000005116
25,170,296.515,295.885,297.635,11,9,7,7,7.0,1.75
25,171,298.21,298.175,298.415,5,5,7,7,7.0,0.2400000000000091
25,172,143.2,142.8,143.495,14,13,4,4,4.0,0.6949999999999932
25,173,300.1625,299.765,301.135,6,6,7,7,7.0,1.3700000000000045
25,174,305.365,304.71,305.615,9,6,7,7,7.0,0.9050000000000296
25,175,141.4325,141.395,141.65,6,6,4,4,4.0,0.25499999999999545
25,176,301.9525,301.64,302.4,14,13,7,7,7.0,0.7599999999999909
25,177,142.495,142.415,142.585,7,7,4,4,4.0,0.17000000000001592
25,178,141.91,141.74,142.355,10,9,4,4,4.0,0.6149999999999807
25,179,302.955,302.805,303.215,6,5,7,7,7.0,0.40999999999996817
25,180,303.65,303.585,303.885,11,9,7,7,7.0,0.30000000000001137
26,-1,232.0,144.075,693.9,87,45,4,9,6.632183908045977,549.825
26,0,818.4925000000001,807.515,829.47,8,1,10,10,10.0,21.95500000000004
26,1,90.6,86.095,94.2,19,8,3,3,3.0,8.105000000000004
26,2,132.3825,130.885,134.35,12,4,4,4,4.0,3.4650000000000034
26,3,111.1,109.78,115.27,10,4,3,3,3.0,5.489999999999995
26,4,154.215,154.21,158.975,8,2,4,4,4.0,4.764999999999986
26,5,104.485,102.5,106.39,12,6,3,3,3.0,3.8900000000000006
26,6,372.52750000000003,369.9,372.865,8,3,7,7,7.0,2.965000000000032
26,7,98.07249999999999,97.7,98.11,6,3,3,3,3.0,0.4099999999999966
26,8,100.0,99.295,100.41,6,3,3,3,3.0,1.1149999999999949
26,9,146.87,146.4,146.97,5,3,4,4,4.0,0.5699999999999932
26,10,226.6575,225.5,227.6,8,3,6,6,6.0,2.0999999999999943
26,11,357.1725,354.495,360.165,18,10,7,7,7.0,5.670000000000016
26,12,240.87,237.995,242.64,15,5,6,6,6.0,4.644999999999982
26,13,220.735,220.7,220.74,5,2,6,6,6.0,0.040000000000020464
26,14,290.62,288.14,293.91,19,4,7,7,7.0,5.770000000000039
26,15,304.08,300.83,307.16,9,3,7,7,7.0,6.330000000000041
26,16,335.9275,335.67,336.2,8,5,7,7,7.0,0.5299999999999727
26,17,687.77,685.895,689.645,5,1,9,9,9.0,3.75
26,18,691.485,691.43,691.52,5,2,9,9,9.0,0.09000000000003183
26,19,143.0,142.995,143.1,5,3,4,4,4.0,0.10499999999998977
26,20,144.825,143.56,145.11,11,5,4,4,4.0,1.5500000000000114
26,21,329.33,329.32,329.335,12,6,7,7,7.0,0.014999999999986358
26,22,339.48249999999996,339.445,339.52,6,1,7,7,7.0,0.07499999999998863
26,23,347.74,347.47,348.305,8,5,7,7,7.0,0.8349999999999795
26,24,340.03,339.985,340.04,8,4,7,7,7.0,0.05500000000000682
26,25,340.2425,340.215,340.25,6,3,7,7,7.0,0.03500000000002501
26,26,233.9925,232.995,235.15,14,11,6,6,6.0,2.155000000000001
26,27,344.005,343.99,344.31,6,4,7,7,7.0,0.3199999999999932
26,28,217.0,216.485,217.235,19,11,6,6,6.0,0.75
26,29,217.995,217.515,218.44,9,8,6,6,6.0,0.9250000000000114
26,30,331.2175,331.01,331.715,16,13,7,7,7.0,0.7049999999999841
26,31,333.04499999999996,332.815,333.335,10,9,7,7,7.0,0.5199999999999818
26,32,334.195,333.795,334.305,9,6,7,7,7.0,0.5099999999999909
26,33,341.895,341.785,342.145,6,3,7,7,7.0,0.3599999999999568
26,34,346.425,346.23,346.54,15,4,7,7,7.0,0.3100000000000023
26,35,346.0,345.945,346.04,8,4,7,7,7.0,0.09500000000002728
26,36,219.35,219.25,219.36,5,2,6,6,6.0,0.11000000000001364
26,37,219.715,219.695,219.725,5,5,6,6,6.0,0.030000000000001137
26,38,219.95,219.8,219.995,8,7,6,6,6.0,0.19499999999999318
26,39,220.39,220.39,220.39,6,6,6,6,6.0,0.005
26,40,229.995,229.755,230.01,5,2,6,6,6.0,0.25499999999999545
26,41,344.99,344.93,345.19,7,6,7,7,7.0,0.2599999999999909
26,42,345.34,345.29,345.375,5,5,7,7,7.0,0.08499999999997954
26,43,220.395,220.395,220.395,9,9,6,6,6.0,0.005
26,44,220.4,220.4,220.405,11,10,6,6,6.0,0.0049999999999954525
26,45,342.97,342.88,343.145,12,9,7,7,7.0,0.26499999999998636
26,46,343.4075,343.3,343.495,8,6,7,7,7.0,0.19499999999999318
26,47,345.7725,345.77,345.78,6,6,7,7,7.0,0.009999999999990905
